,Unnamed: 0,0,token_text
4077,4077,聽起來美國人加拿大人澳洲人紐西蘭人印度人都不能說英語不然都是英國人,"['聽起來', '美國人', '加拿大人', '澳洲人', '紐西蘭人', '印度人', '都', '不能', '說', '英語', '不然', '都', '是', '英國人']"
4078,4078,其實我還有一個思維是名字辣你沒提到對打仗打輸了不就是這樣嗎你輸了就跟我的名字而且國民政府還沒把原本的人趕出去欸中共把國民政府打跑之後就能夠穩當當的說自己是中華人民共和國照這個邏輯當初把不是國民政府的人通通打跑不就也能夠穩當當的說自己是中華民國惹嗎一樣的照這個邏輯就是因為當初沒打個乾淨現在才那麼多炒作台獨的人這是你要的結論,"['其實', '我', '還', '有', '一', '個', '思維', '是', '名字', '辣', '你', '沒', '提到', '對', '打仗', '打輸', '了', '不', '就', '是', '這樣', '嗎', '你', '輸', '了', '就', '跟', '我', '的', '名字', '而且', '國民', '政府', '還', '沒', '把', '原本', '的', '人', '趕出去', '欸', '中共', '把', '國民', '政府', '打跑', '之後', '就', '能夠', '穩當當', '的', '說', '自己', '是', '中華', '人民', '共和國', '照', '這', '個', '邏輯', '當初', '把', '不', '是', '國民', '政府', '的', '人', '通通', '打跑', '不', '就', '也', '能夠', '穩當當', '的', '說', '自己', '是', '中華民國', '惹', '嗎', '一樣', '的', '照', '這', '個', '邏輯', '就', '是', '因為', '當初', '沒', '打', '個', '乾淨', '現在', '才', '那麼多', '炒作', '台獨', '的', '人', '這', '是', '你', '要', '的', '結論']"
4079,4079,哇靠這裡太嗨了吧歪成這樣,"['哇', '靠', '這裡', '太', '嗨', '了', '吧', '歪成', '這樣']"
4080,4080,不知道這裡幹嘛反正我是台灣人,"['不', '知道', '這裡', '幹嘛', '反正', '我', '是', '台灣人']"
4081,4081,這個一定是五毛,"['這', '個', '一定', '是', '五毛']"
4082,4082,我以為他只是親原結果一看留言都在戰,"['我', '以為', '他', '只是', '親原', '結果', '一', '看', '留言', '都', '在', '戰']"
4083,4083,閉嘴好嗎,"['閉嘴', '好', '嗎']"
4084,4084,中國人的定義到底是什,"['中國人', '的', '定義', '到底', '是', '什']"
4085,4085,持中華人民共和國及中華民國護照的人都是中國人,"['持', '中華', '人民', '共和國', '及', '中華民國', '護照', '的', '人', '都', '是', '中國人']"
4086,4086,臺灣人誰跟你他媽中國,"['臺灣人', '誰', '跟', '你', '他', '媽', '中國']"
4087,4087,台灣國誰跟你中華民國,"['台灣國', '誰', '跟', '你', '中華民國']"
4088,4088,可憐自己什麼國家都不知道,"['可憐', '自己', '什麼', '國家', '都', '不', '知道']"
4089,4089,笑死否認自己是中國人的有族譜拿出來看一下嗎臺灣絕大多數人本來就是中國人早期來台後與當地平埔族人結合所孕育出的後代們你有族譜證明自己是血統純正的原住民或是無任何中國人血統的純臺灣平埔族人或是他國移民之類的再來說不願意承認自己是中國人好嗎諸位是對中國當今的政權及少部分文化素質低落的中國本土人民感到反感及排斥但不能以此為藉口否認自己是中國人民的其中一員,"['笑死', '否認', '自己', '是', '中國人', '的', '有', '族譜', '拿出來', '看', '一下', '嗎', '臺灣', '絕大多數', '人', '本來', '就', '是', '中國人', '早期', '來', '台', '後', '與', '當地', '平埔族人', '結合', '所', '孕育出', '的', '後代', '們', '你', '有', '族譜', '證明', '自己', '是', '血統', '純正', '的', '原住民', '或是', '無', '任何', '中國人', '血統', '的', '純', '臺灣', '平埔族人', '或是', '他國', '移民', '之類', '的', '再', '來', '說', '不', '願意', '承認', '自己', '是', '中國人', '好', '嗎', '諸', '位', '是', '對', '中國', '當今', '的', '政權', '及', '少', '部分', '文化', '素質', '低落', '的', '中國', '本土', '人民', '感到', '反感', '及', '排斥', '但', '不能', '以', '此', '為', '藉口', '否認', '自己', '是', '中國', '人民', '的', '其中', '一', '員']"
4090,4090,樓上全是火星人,"['樓上', '全', '是', '火星人']"
4091,4091,樓上一堆,"['樓上', '一', '堆']"
4092,4092,那大家都有非洲黑人的血統就是非洲人,"['那', '大家', '都', '有', '非洲', '黑人', '的', '血統', '就', '是', '非洲人']"
4093,4093,如果你的國別是如此區分那我無話可說我只是單純以歷史來敘說這件事而已現今中國與臺灣之關係曖昧不明關於自己的國別為何我想仍然需要以理性及客觀歷史證據來判斷會比較適當些,"['如果', '你', '的', '國別', '是', '如此', '區分', '那', '我', '無話可說', '我', '只是', '單純', '以', '歷史', '來', '敘說', '這', '件', '事', '而已', '現今', '中國', '與', '臺灣', '之', '關係', '曖昧', '不明', '關於', '自己', '的', '國別', '為何', '我', '想', '仍然', '需要', '以', '理性', '及', '客觀', '歷史', '證據', '來', '判斷', '會', '比較', '適當', '些']"
4094,4094,跟我比歷史,"['跟', '我', '比', '歷史']"
4095,4095,歷史是閣下的專業知識我懂的可能不及千分之一我所講述錯誤或是缺漏的地方就有勞改正及補充了畢竟相信以我國最高學府的專業知識背景下應該可以給個可以說服且令群眾滿意的答案及說明,"['歷史', '是', '閣下', '的', '專業', '知識', '我', '懂', '的', '可能', '不及', '千分之一', '我', '所', '講述', '錯誤', '或是', '缺漏', '的', '地方', '就', '有', '勞改正', '及', '補充', '了', '畢竟', '相信', '以', '我國', '最', '高', '學府', '的', '專業', '知識', '背景', '下', '應該', '可以', '給', '個', '可以', '說服', '且', '令', '群眾', '滿意', '的', '答案', '及', '說明']"
4096,4096,不用跟他們講那麼多他們就一堆台獨咩想當台灣人沒什麼不可以就像美國人不會說自己是英國人他們有屬於自己的美國歸屬感反正我是認我的血統我也看過族譜我們家祖先就是嘉慶時期來台的我很喜歡中國一詞他的文化他的內涵讓我覺得驕傲事實上我也很喜歡台灣所以我也不否認我是台灣人畢竟是我土生土長的地方結論我是台灣人也是中國人兩岸一家親親喔讚讚我覺得終歸一句就是認同感歸屬感的問題正好我兩邊的數值都超高,"['不用', '跟', '他們', '講', '那麼多', '他們', '就', '一', '堆', '台獨', '咩', '想', '當', '台灣人', '沒', '什麼', '不可以', '就', '像', '美國人', '不會', '說', '自己', '是', '英國人', '他們', '有', '屬於', '自己', '的', '美國', '歸屬感', '反正', '我', '是', '認', '我', '的', '血統', '我', '也', '看過', '族譜', '我們', '家', '祖先', '就是', '嘉慶', '時期', '來', '台', '的', '我', '很', '喜歡', '中國', '一', '詞', '他', '的', '文化', '他', '的', '內涵', '讓', '我', '覺得', '驕傲', '事實', '上', '我', '也', '很', '喜歡', '台灣', '所以', '我', '也', '不', '否認', '我', '是', '台灣人', '畢竟', '是', '我', '土生土長', '的', '地方', '結論', '我', '是', '台灣人', '也', '是', '中國人', '兩岸', '一', '家', '親親', '喔', '讚讚', '我', '覺得', '終歸', '一', '句', '就', '是', '認同感', '歸屬感', '的', '問題', '正好', '我', '兩', '邊', '的', '數值', '都', '超高']"
4097,4097,單純問一下所以你認為兩岸應當統一嗎被哪一方的政權統一畢竟中共的說法是整個台澎金馬都是他們自古以來神聖且不可分割的一部分,"['單純', '問', '一下', '所以', '你', '認為', '兩岸', '應當', '統一', '嗎', '被', '哪', '一', '方', '的', '政權', '統一', '畢竟', '中共', '的', '說法', '是', '整', '個', '台', '澎', '金馬', '都', '是', '他們', '自古以來', '神聖', '且', '不可', '分割', '的', '一', '部分']"
4098,4098,你的問題我覺得是比較深層面的可能沒辦法單純以歷史的角度來推理得出答案畢竟到底誰該被誰統一國號究竟為何政權應該由誰所持有這些問題涉及軍事外交經濟民生文化風俗等範圍因此恐怕不是幾個大學生或是碩士生三言兩語能夠支持或是解釋的不過就對岸說法而言我認為他們說得並沒有錯整個大中國領土除了中國大陸外亦包括臺澎金馬等外島區域早在三國時代吳國的江南地區就已經有人陸續跨越海峽到臺灣開墾明鄭時期鄭成功以臺灣為反清復明的基地以籌劃復國大計最終不幸失敗臺灣隨即被收編清朝擁有雖然甲午之戰使得臺灣被割讓給日本但二戰的戰敗也使日本必須歸還臺灣之所有權予當時之中國然當時的政權仍由國民黨把持即為所謂的中華民國政府而後由於中國內戰問題使得國民政府撤退來臺這也是為什麼我國目前與中國的關係是如此的曖昧不明但是上述所發生之事並不會影響臺灣本為中國之合法領土之一或許我的說明及解釋有些疏漏甚至錯誤的地方但是關於國家認同與歸屬這件事情我想基本上是沒有誰對誰錯的重要的是大家能夠理性的思考這件事情並經由歷史的軌跡找出正確的方向畢竟諸位都已經是大學甚至是碩士生了培養獨立性思考與理性判斷的能力應該是要具備的,"['你', '的', '問題', '我', '覺得', '是', '比較', '深', '層面', '的', '可能', '沒辦法', '單純', '以', '歷史', '的', '角度', '來', '推理', '得', '出', '答案', '畢竟', '到底', '誰', '該', '被', '誰', '統一', '國號', '究竟', '為何', '政權', '應該', '由', '誰', '所', '持有', '這些', '問題', '涉及', '軍事', '外交', '經濟', '民生', '文化', '風俗', '等', '範圍', '因此', '恐怕', '不', '是', '幾', '個', '大學生', '或是', '碩士生', '三言兩語', '能夠', '支持', '或是', '解釋', '的', '不過', '就', '對岸', '說法', '而言', '我', '認為', '他們', '說', '得', '並', '沒有', '錯', '整', '個', '大中國', '領土', '除了', '中國', '大陸', '外', '亦', '包括', '臺', '澎', '金馬', '等', '外島', '區域', '早', '在', '三國', '時代', '吳國', '的', '江南', '地區', '就', '已經', '有', '人', '陸續', '跨越', '海峽', '到', '臺灣', '開墾', '明', '鄭', '時期', '鄭成功', '以', '臺灣', '為', '反清', '復明', '的', '基地', '以', '籌劃', '復國', '大計', '最終', '不幸', '失敗', '臺灣', '隨即', '被', '收編', '清朝', '擁有', '雖然', '甲午', '之', '戰', '使得', '臺灣', '被', '割讓給', '日本', '但', '二', '戰', '的', '戰敗', '也', '使', '日本', '必須', '歸還', '臺灣', '之', '所有權', '予', '當時', '之中', '國然', '當時', '的', '政權', '仍', '由', '國民黨', '把持', '即為', '所謂', '的', '中華民國', '政府', '而後', '由於', '中國', '內戰', '問題', '使得', '國民', '政府', '撤退', '來', '臺', '這', '也', '是', '為什麼', '我國', '目前', '與', '中國', '的', '關係', '是', '如此', '的', '曖昧', '不明', '但是', '上述', '所', '發生', '之', '事', '並', '不會', '影響', '臺灣', '本', '為', '中國', '之', '合法', '領土', '之', '一', '或許', '我', '的', '說明', '及', '解釋', '有些', '疏漏', '甚至', '錯誤', '的', '地方', '但是', '關於', '國家', '認同', '與', '歸屬', '這', '件', '事情', '我', '想', '基本', '上', '是', '沒有', '誰', '對', '誰', '錯', '的', '重要', '的', '是', '大家', '能夠', '理性', '的', '思考', '這', '件', '事情', '並', '經由', '歷史', '的', '軌跡', '找出', '正確', '的', '方向', '畢竟', '諸', '位', '都', '已經', '是', '大學', '甚至', '是', '碩士', '生', '了', '培養', '獨立性', '思考', '與', '理性', '判斷', '的', '能力', '應該', '是', '要', '具備', '的']"
4099,4099,你這個問題我有想過但是我剛剛坐火車出遠門現在才剛到目的地我要去洗澡了明天再找時間回你大家記得快點去簽以核養綠,"['你', '這', '個', '問題', '我', '有', '想', '過', '但是', '我', '剛剛', '坐', '火車', '出遠門', '現在', '才', '剛', '到', '目的地', '我', '要', '去', '洗澡', '了', '明天', '再', '找', '時間', '回', '你', '大家', '記得', '快點', '去', '簽', '以', '核養', '綠']"
4100,4100,順帶一提我出的遠門就是台中台中空氣真的不好大家一起打倒菜政府不要讓台中人用肺發電我是板橋人我也支持以核養綠讚讚,"['順帶', '一', '提', '我', '出', '的', '遠門', '就', '是', '台中', '台中', '空氣', '真的', '不', '好', '大家', '一起', '打倒', '菜', '政府', '不要', '讓', '台中人', '用', '肺', '發電', '我', '是', '板橋人', '我', '也', '支持', '以', '核養', '綠', '讚讚']"
4101,4101,高下立判很抱歉不行無關乎立場邏輯自打嘴巴就是不行,"['高下', '立判', '很', '抱歉', '不行', '無', '關乎', '立場', '邏輯', '自打', '嘴巴', '就', '是', '不行']"
4102,4102,灣灣狗支那狗日本賽高,"['灣灣', '狗', '支', '那', '狗', '日本賽', '高']"
4103,4103,台獨獨起來,"['台獨', '獨起來']"
4104,4104,看到上面留言就氣什麼叫支持當中國狗你跟你爺爺外公說我想當中國狗他一定後悔把你爸媽生下來這種噁心的想法我無法苟同我必須要再重申一次我操你媽中國狗中國狗都是傻逼,"['看到', '上面', '留言', '就', '氣', '什麼', '叫', '支持', '當', '中國', '狗', '你', '跟', '你', '爺爺', '外公', '說', '我', '想', '當', '中國', '狗', '他', '一定', '後悔', '把', '你', '爸', '媽', '生下來', '這', '種', '噁心', '的', '想法', '我', '無法', '苟同', '我', '必須', '要', '再', '重申', '一', '次', '我', '操', '你', '媽', '中國', '狗', '中國', '狗', '都', '是', '傻逼']"
4105,4105,誰跟你中國人,"['誰', '跟', '你', '中國人']"
4106,4106,兩岸一家親,"['兩岸', '一', '家', '親']"
4107,4107,所以各位中國人跟中華民國人跟台灣人這活動到底是要,"['所以', '各位', '中國人', '跟', '中華民國人', '跟', '台灣人', '這', '活動', '到底', '是', '要']"
4108,4108,笑,['笑']
4109,4109,有人可以解釋一下說的親是什麼意思,"['有', '人', '可以', '解釋', '一下', '說', '的', '親', '是', '什麼', '意思']"
4110,4110,通報好像有人對這篇文章有新想法唷快來去看看,"['通報', '好像', '有', '人', '對', '這', '篇', '文章', '有', '新', '想法', '唷', '快', '來去', '看看']"
4111,4111,類似大陸客服開頭打招呼都稱任何人為親,"['類似', '大陸', '客服', '開頭', '打招呼', '都', '稱', '任何', '人', '為', '親']"
4112,4112,中華民國人不是中國人你可以去別的國家了國幣也發一發呵掛三小國名快滾好不,"['中華民國人', '不', '是', '中國人', '你', '可以', '去', '別的', '國家', '了', '國幣', '也', '發', '一', '發', '呵掛', '三', '小', '國名', '快', '滾好', '不']"
4113,4113,生在中華民國啊要台獨的快滾去獨立建國取代政府發行國幣不敢就別用中華民國的福利貨幣補助健保用爽爽然後骨子裡是條沒種站出來的背骨仔,"['生', '在', '中華民國', '啊', '要', '台獨', '的', '快滾', '去', '獨立', '建國', '取代', '政府', '發行', '國幣', '不', '敢', '就', '別', '用', '中華民國', '的', '福利', '貨幣', '補助', '健保', '用', '爽爽', '然後', '骨子裡', '是', '條', '沒', '種', '站出來', '的', '背骨仔']"
4114,4114,三樓救了這篇,"['三樓', '救', '了', '這', '篇']"
4115,4115,只有大陸人跟台灣人我們都是中國人別人問你你是中國人嗎你可以回恩恩我來自台灣大陸跟台灣都只是一個地區中國大陸中國台灣,"['只有', '大陸人', '跟', '台灣人', '我們', '都', '是', '中國人', '別人', '問', '你', '你', '是', '中國人', '嗎', '你', '可以', '回', '恩恩', '我', '來自', '台灣', '大陸', '跟', '台灣', '都', '只', '是', '一', '個', '地區', '中國', '大陸', '中國', '台灣']"
4116,4116,誰跟你中國人,"['誰', '跟', '你', '中國人']"
4117,4117,中國曾遺棄我們我們為何要承認自己是中國人,"['中國', '曾', '遺棄', '我們', '我們', '為何', '要', '承認', '自己', '是', '中國人']"
4118,4118,中你媽的共匪啦,"['中', '你媽的', '共匪', '啦']"
4119,4119,為什麼後悔我沒去,"['為什麼', '後悔', '我', '沒', '去']"
4120,4120,玩不到什麼人太多變成去散步的,"['玩', '不', '到', '什麼', '人', '太多', '變成', '去', '散步', '的']"
4121,4121,大家不要吵我們都是非洲人,"['大家', '不要', '吵', '我們', '都', '是', '非洲人']"
4122,4122,西斯版真的很噁心一堆長的難看的女生在曬露點照,"['西斯版', '真的', '很', '噁心', '一', '堆', '長', '的', '難看', '的', '女生', '在', '曬露', '點照']"
4123,4123,閉嘴喇大人在吵架孩子不要插嘴,"['閉嘴喇', '大人', '在', '吵架', '孩子', '不要', '插嘴']"
4124,4124,呼叫閃光你的一個字引起戰亂了離題離題,"['呼叫', '閃光', '你', '的', '一', '個', '字', '引起', '戰亂', '了', '離題', '離題']"
4125,4125,打算申請刪帳號了狄卡感覺沒有要認真管理低素質文章看得越來越不開心,"['打算', '申請', '刪', '帳號', '了', '狄卡', '感覺', '沒有', '要', '認真', '管理', '低', '素質', '文章', '看', '得', '越來越', '不', '開心']"
4126,4126,不知道在吵什麼台灣本來就一個國家啊然後我是台灣人我愛台灣希望大陸人可以友善愛我們,"['不', '知道', '在', '吵', '什麼', '台灣', '本來', '就', '一', '個', '國家', '啊', '然後', '我', '是', '台灣人', '我', '愛', '台灣', '希望', '大陸人', '可以', '友善', '愛', '我們']"
4127,4127,戰成這樣官方還不出來制止到底是三小,"['戰成', '這樣', '官方', '還', '不', '出來', '制止', '到底', '是', '三', '小']"
4128,4128,請問有時間進場的限制嗎還有活動的部分是只有拍照抽卡扭蛋等這些活動而已嗎還是有別的呢謝謝閃光,"['請問', '有', '時間', '進場', '的', '限制', '嗎', '還', '有', '活動', '的', '部分', '是', '只有', '拍照', '抽', '卡', '扭蛋', '等', '這些', '活動', '而已', '嗎', '還是', '有別的', '呢', '謝謝', '閃光']"
4129,4129,親你指的是入場這個動作的時間還是入場之後可以停留多久當然不只抽卡扭蛋拍照而已啊現場還有很多好玩的神秘攤位尚未公開敬請期待唷,"['親', '你', '指', '的', '是', '入場', '這', '個', '動作', '的', '時間', '還是', '入場', '之後', '可以', '停留', '多久', '當然', '不只', '抽', '卡', '扭蛋', '拍照', '而已', '啊', '現場', '還', '有', '很多', '好玩', '的', '神秘', '攤位', '尚未', '公開', '敬請', '期待', '唷']"
4130,4130,想問能停留多久,"['想', '問', '能', '停留', '多久']"
4131,4131,入場後能停留多久呢好期待哈哈,"['入場', '後', '能', '停留', '多久', '呢', '好', '期待', '哈哈']"
4132,4132,入場後停留時間沒有限制不過目測大概分鐘可以逛完喔,"['入場', '後', '停留', '時間', '沒有', '限制', '不過', '目測', '大概', '分鐘', '可以', '逛完', '喔']"
4133,4133,如果和我單戀的對象去你們會幫忙製造機會嗎哈哈哈哈,"['如果', '和', '我', '單戀', '的', '對象', '去', '你們', '會', '幫忙', '製造', '機會', '嗎', '哈哈', '哈哈']"
4134,4134,神秘禮物只有紋身貼紙手提袋和飲料袋嗎要去哪邊拿,"['神秘', '禮物', '只有', '紋身', '貼紙', '手提袋', '和', '飲料袋', '嗎', '要', '去', '哪', '邊', '拿']"
4135,4135,噓偷偷告訴你帶他來抽卡實驗室會有讓你們更近一步的機會你要跟閃光打個讓閃光幫你們射出愛神的箭咻咻咻既然是神秘禮物了當然是很多禮物藏在各個地方囉飲料杯帶紋身貼紙是早鳥報名才有的另外還有很多很多的小驚喜等你到現場來尋寶吧,"['噓偷偷', '告訴', '你', '帶', '他', '來', '抽', '卡', '實驗室', '會', '有', '讓', '你們', '更', '近', '一', '步', '的', '機會', '你', '要', '跟', '閃光', '打', '個', '讓', '閃光', '幫', '你們', '射出', '愛神', '的', '箭', '咻咻咻', '既然', '是', '神秘', '禮物', '了', '當然', '是', '很多', '禮物', '藏', '在', '各', '個', '地方', '囉', '飲料杯', '帶', '紋身', '貼紙', '是', '早', '鳥', '報名', '才', '有', '的', '另外', '還', '有', '很多', '很多', '的', '小驚喜', '等', '你', '到', '現場', '來', '尋', '寶', '吧']"
4136,4136,那我就靠閃光幫我閃光了愛你,"['那', '我', '就', '靠', '閃光', '幫', '我', '閃光', '了', '愛', '你']"
4137,4137,我沒閃光阿要怎麼讓閃光盡快回覆我,"['我', '沒', '閃光', '阿', '要', '怎麼', '讓', '閃光', '盡快', '回覆', '我']"
4138,4138,看不懂,"['看', '不', '懂']"
4139,4139,我們去那邊逛剛剛看了一下樓上說大約分鐘能逛完保守一點呢那裡應該蠻大的吧拍一拍逛一逛大概多久啊,"['我們', '去', '那邊', '逛', '剛剛', '看', '了', '一下', '樓上', '說', '大約', '分鐘', '能', '逛完', '保守', '一點', '呢', '那裡', '應該', '蠻', '大', '的', '吧拍', '一', '拍', '逛', '一', '逛', '大概', '多久', '啊']"
4140,4140,沒票不能去哭哭可以路過嗎,"['沒', '票', '不能', '去', '哭哭', '可以', '路過', '嗎']"
4141,4141,想問有票入場是可以帶一個人嗎只要是低卡會員嗎,"['想', '問', '有', '票', '入場', '是', '可以', '帶', '一', '個', '人', '嗎', '只要', '是', '低卡', '會員', '嗎']"
4142,4142,哭哭我要跟我未來的老公一起去,"['哭哭', '我', '要', '跟', '我', '未來', '的', '老公', '一起', '去']"
4143,4143,我也的場,"['我', '也', '的', '場']"
4144,4144,的來報到,"['的', '來', '報到']"
4145,4145,幹南部也要啦,"['幹南部', '也', '要', '啦']"
4146,4146,推想去可是車錢好貴,"['推想', '去', '可是', '車錢', '好', '貴']"
4147,4147,報到,['報到']
4148,4148,可撥學店仔不讀書整天搞一些有的沒的,"['可', '撥學', '店仔', '不', '讀書', '整', '天', '搞', '一些', '有的', '沒', '的']"
4149,4149,下午點,"['下午', '點']"
4150,4150,下午點哈哈,"['下午', '點', '哈哈']"
4151,4151,我是下午點的,"['我', '是', '下午', '點', '的']"
4152,4152,身寸,['身寸']
4153,4153,我跟你同梯次哈哈,"['我', '跟', '你', '同', '梯次', '哈哈']"
4154,4154,請問小閃光是要自己帶還是去那邊找,"['請問', '小', '閃光', '是', '要', '自己', '帶', '還是', '去', '那邊', '找']"
4155,4155,哈哈哈可以一起去唷,"['哈', '哈哈', '可以', '一起', '去', '唷']"
4156,4156,去那邊好像會有一個類似抽卡的遊戲還有一個可以類似什麼觸電的配對方式我是還有帶一個人這樣比較不邊緣,"['去', '那邊', '好像', '會', '有', '一', '個', '類似', '抽', '卡', '的', '遊戲', '還', '有', '一', '個', '可以', '類似', '什麼', '觸電', '的', '配對', '方式', '我', '是', '還', '有', '帶', '一', '個', '人', '這樣', '比較', '不', '邊緣']"
4157,4157,我們學校加我有三個要去但都不認識哈哈哈也都是各自卡位的你要一起約中火嗎,"['我們', '學校', '加', '我', '有', '三', '個', '要', '去', '但', '都', '不', '認識', '哈', '哈哈', '也', '都', '是', '各自', '卡位', '的', '你', '要', '一起', '約', '中火', '嗎']"
4158,4158,我只有多帶一個人哈哈可以呀那你們約幾點,"['我', '只有', '多', '帶', '一', '個', '人', '哈哈', '可以', '呀', '那', '你們', '約', '幾', '點']"
4159,4159,我要一個人去了嗚嗚,"['我', '要', '一', '個', '人', '去', '了', '嗚嗚']"
4160,4160,感覺很好玩謝謝你的回覆祝你玩的開心,"['感覺', '很', '好玩', '謝謝', '你', '的', '回覆', '祝', '你', '玩', '的', '開心']"
4161,4161,你也是一個人去嗎,"['你', '也', '是', '一', '個', '人', '去', '嗎']"
4162,4162,我有人不過你不介意的話我們可以一起,"['我', '有', '人', '不過', '你', '不', '介意', '的話', '我們', '可以', '一起']"
4163,4163,南部人呢嗚嗚嗚嗚,"['南部人', '呢', '嗚嗚', '嗚嗚']"
4164,4164,妳覺得一個人去會不會很怪啊,"['妳', '覺得', '一', '個', '人', '去', '會不會', '很', '怪', '啊']"
4165,4165,還沒確定時間時間到時候跟你說,"['還', '沒', '確定', '時間', '時間', '到時候', '跟', '你', '說']"
4166,4166,我自己去是會有點怕啦才找人陪的不過搞不好你之後就不是一個人啦,"['我', '自己', '去', '是', '會', '有點', '怕', '啦', '才', '找', '人', '陪', '的', '不過', '搞不好', '你', '之後', '就', '不', '是', '一', '個', '人', '啦']"
4167,4167,有的嗎哈哈,"['有的', '嗎', '哈哈']"
4168,4168,那你記得要通知我唷我是著一個哈哈哈,"['那', '你', '記得', '要', '通知', '我', '唷', '我', '是', '著', '一', '個', '哈', '哈', '哈']"
4169,4169,著一個是啥哈哈,"['著', '一', '個', '是', '啥', '哈哈']"
4170,4170,我想表達我試著一個中原大學電子工程系的啦哈哈拍謝拍謝,"['我', '想', '表達', '我', '試', '著', '一', '個', '中原', '大學', '電子', '工程系', '的', '啦', '哈哈', '拍', '謝拍', '謝']"
4171,4171,嗯嗯好,"['嗯', '嗯', '好']"
4172,4172,我跟你同時段,"['我', '跟', '你', '同', '時段']"
4173,4173,感謝你告訴我噢狄卡不能留還故意反過來想必你知道規定吧,"['感謝', '你', '告訴', '我', '噢', '狄卡', '不能', '留還', '故意', '反過來', '想必', '你', '知道', '規定', '吧']"
4174,4174,好的謝謝你的提醒,"['好', '的', '謝謝', '你', '的', '提醒']"
4175,4175,有嗎,"['有', '嗎']"
4176,4176,我哦,"['我', '哦']"
4177,4177,可以開揪團表單,"['可以', '開揪團表單']"
4178,4178,都沒有晚上點的嗎哈哈,"['都', '沒有', '晚上', '點', '的', '嗎', '哈哈']"
4179,4179,我也一個人的朋友在哪呢,"['我', '也', '一', '個', '人', '的', '朋友', '在', '哪呢']"
4180,4180,的要不要開個表單,"['的', '要不要', '開', '個', '表單']"
4181,4181,開起來,['開起來']
4182,4182,的往這邊走揪團表單往內走,"['的', '往', '這邊', '走揪團', '表單', '往', '內', '走']"
4183,4183,我是,"['我', '是']"
4184,4184,沒搶到票可以參加,"['沒', '搶到', '票', '可以', '參加']"
4185,4185,可以只是要現場排隊但排不排得到又是其次,"['可以', '只是', '要', '現場', '排隊', '但', '排', '不', '排', '得', '到', '又', '是', '其次']"
4186,4186,謝謝有規定從幾點開始排嗎,"['謝謝', '有', '規定', '從', '幾', '點', '開始', '排', '嗎']"
4187,4187,不會沒有唷,"['不會', '沒有', '唷']"
4188,4188,謝囉,['謝囉']
4189,4189,太感謝了竟然有表單已填可是沒滿人不是不能上表單嗎還是其實有滿人了,"['太', '感謝', '了', '竟然', '有', '表單', '已', '填', '可是', '沒', '滿', '人', '不', '是', '不能', '上', '表單', '嗎', '還是', '其實', '有', '滿', '人', '了']"
4190,4190,人才能開表單,"['人', '才', '能', '開', '表單']"
4191,4191,好的謝謝提醒,"['好', '的', '謝謝', '提醒']"
4192,4192,通報好像有人對這篇文章有新想法唷快來去看看,"['通報', '好像', '有', '人', '對', '這', '篇', '文章', '有', '新', '想法', '唷', '快', '來去', '看看']"
4193,4193,那一起去吧,"['那', '一起', '去', '吧']"
4194,4194,的,['的']
4195,4195,可撥沒人想理你,"['可', '撥', '沒', '人', '想', '理', '你']"
4196,4196,好奇你們收到門票了嗎,"['好奇', '你們', '收到', '門票', '了', '嗎']"
4197,4197,你要還,"['你', '要', '還']"
4198,4198,都可以呀我想要先找好人再選妳要去嗎,"['都', '可以', '呀', '我', '想要', '先', '找', '好人', '再', '選', '妳', '要', '去', '嗎']"
4199,4199,我可以去啊看看有沒有其他同學吧不然兩個人也尷尬哈哈,"['我', '可以', '去', '啊', '看看', '有沒有', '其他', '同學', '吧不然', '兩', '個', '人', '也', '尷尬', '哈哈']"
4200,4200,我選了的場你們要跟嗎哈哈哈,"['我', '選', '了', '的', '場', '你們', '要', '跟', '嗎', '哈', '哈', '哈']"
4201,4201,那我們跟一起去如何號下午感覺還不錯,"['那', '我們', '跟', '一起', '去', '如何', '號', '下午', '感覺', '還', '不錯']"
4202,4202,等你跟進啊哈哈哈,"['等', '你', '跟進', '啊', '哈', '哈', '哈']"
4203,4203,可以啊就我們三個嗎各自約各自的嗎他好像可以一次約兩個到時候怎麼碰面,"['可以', '啊', '就', '我們', '三', '個', '嗎', '各自', '約', '各自', '的', '嗎', '他', '好像', '可以', '一', '次', '約', '兩', '個', '到時候', '怎麼', '碰面']"
4204,4204,各自先卡位啊再約火車站,"['各自', '先', '卡位', '啊', '再', '約', '火車站']"
4205,4205,行已約好,"['行', '已', '約好']"
4206,4206,我卡好了,"['我', '卡好', '了']"
4207,4207,你們有卡到了嗎現在名額滿了欸,"['你們', '有', '卡到', '了', '嗎', '現在', '名額', '滿', '了', '欸']"
4208,4208,有喔,"['有', '喔']"
4209,4209,有那是當天約幾點在中壢車站碰面,"['有', '那', '是', '當天', '約', '幾', '點', '在', '中壢', '車站', '碰面']"
4210,4210,還是我們要先在學校碰面先認識對方,"['還是', '我們', '要', '先', '在', '學校', '碰面', '先', '認識', '對方']"
4211,4211,可是我是夜校的學生可能遇不太到吧,"['可是', '我', '是', '夜校', '的', '學生', '可能', '遇', '不', '太', '到', '吧']"
4212,4212,這麼剛好我也是夜校生欸,"['這麼', '剛好', '我', '也', '是', '夜校生', '欸']"
4213,4213,你觀休幾年級,"['你', '觀休', '幾年級']"
